CallNo,RptNo,PRA,Beat,OffId,FromDateTime,ToDateTime,NatCall,Title,Location,AptNo,RunDate,RunDataBeginDate,RunDataEndDate,lon,lat,address
121050017,120021451,376,480,2256,4/11/2012 17:00,4/14/2012 0:15,BURAPT,BURGLARY--APARTMENT,2400 WINDSPRINT WY,1302,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0664008,32.7019898,"2400 windsprint way, arlington, tx 76014, usa"
121070829,120022051,242,430,1257,4/16/2012 10:30,4/16/2012 17:30,BURAPT,BURGLARY--APARTMENT,2007 S COOPER ST,304,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.114611,32.7121342,"2007 south cooper street, arlington, tx 76013, usa"
121100762,120022691,227,360,1521,4/19/2012 12:25,4/19/2012 12:30,BURAPT,BURGLARY--APARTMENT,930 BENGE DR,419,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.119607,32.723809,"930 benge drive, arlington, tx 76013, usa"
121120245,120023061,273,480,2136,4/19/2012 8:00,4/19/2012 23:00,BURAPT,BURGLARY--APARTMENT,2231 CREST CREEK DR,2302,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0769069,32.7081952,"2231 crest creek drive, arlington, tx 76010, usa"
121200641,120024899,132,330,2550,4/20/2012 9:00,4/29/2012 17:45,BURAPT,BURGLARY--APARTMENT,602 LILLARD RD,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.145974,32.740509,"602 lillard road, arlington, tx 76012, usa"
121241179,120025823,133,330,1349,5/3/2012 11:00,5/3/2012 18:30,BURAPT,BURGLARY--APARTMENT,1718 TINA MARIE RD,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1345984,32.73987,"1718 tina marie road, arlington, tx 76012, usa"
121300520,120027010,84,220,1927,5/9/2012 9:00,5/9/2012 13:00,BURAPT,BURGLARY--APARTMENT,2300 STREAMBED CT,1406,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0649866,32.771993,"2300 streambed court, arlington, tx 76006, usa"
121310039,120027142,320,460,2087,5/9/2012 19:00,5/10/2012 0:31,BURAPT,BURGLARY--APARTMENT,600 E ARKANSAS LN,13,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.103376,32.705445,"600 east arkansas lane, arlington, tx 76014, usa"
122830419,120059521,281,420,1102,10/7/2012 14:00,10/7/2012 21:00,BURAPT,BURGLARY--APARTMENT,2706 INDIAN CREEK DR,111,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0610217,32.7249121,"2706 indian creek drive, arlington, tx 76010, usa"
122830808,120059593,38,240,2725,10/9/2012 7:10,10/9/2012 17:59,BURAPT,BURGLARY--APARTMENT,2107 LINCOLN DR,1107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.104577,32.768031,"2107 lincoln drive, arlington, tx 76011, usa"
122860071,120060054,64,220,2620,10/12/2012 0:30,10/12/2012 2:00,BURAPT,BURGLARY--APARTMENT,2503 RIVER HILLS DR,616,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.096378,32.7753615,"2503 river hills drive, arlington, tx 76006, usa"
122880027,120060517,241,360,2410,10/13/2012 17:50,10/13/2012 23:25,BURAPT,BURGLARY--APARTMENT,811 COOPER SQUARE CR,141,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1152644,32.7120832,"811 cooper square circle, arlington, tx 76013, usa"
122890538,120060807,84,220,1986,10/15/2012 10:00,,BURAPT,BURGLARY--APARTMENT,2305 BASIL DR,D107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0688949,32.7742932,"2305 basil drive, arlington, tx 76006, usa"
122900399,120060954,214,260,1588,10/15/2012 11:30,10/16/2012 11:20,BURAPT,BURGLARY--APARTMENT,701 S ELM ST,B,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.104567,32.730103,"701 south elm street, arlington, tx 76010, usa"
122990878,120062977,267,450,2695,10/25/2012 6:30,10/25/2012 19:00,BURAPT,BURGLARY--APARTMENT,2019 E PIONEER PW,2123,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
123130319,120065644,390,320,720,11/8/2012 9:30,11/8/2012 10:00,BURAPT,BURGLARY--APARTMENT,6501 TREEPOINT DR,150,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2093072,32.6654398,"6501 treepoint drive, arlington, tx 76017, usa"
123170606,120066573,390,320,1521,11/12/2012 8:00,11/12/2012 18:40,BURAPT,BURGLARY--APARTMENT,4908 PACES TR,1112,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2164988,32.667822,"4908 paces trail, arlington, tx 76017, usa"
123190003,120066789,416,530,2339,11/14/2012 0:03,,BURAPT,BURGLARY--APARTMENT,6104 CREEKWAY LN,905,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.122688,32.6458793,"6104 creekway lane, arlington, tx 76017, usa"
123220992,120067629,241,360,1952,11/17/2012 16:00,11/17/2012 22:33,BURAPT,BURGLARY--APARTMENT,827 SHADY POINT DR,60,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1153689,32.7114311,"827 shady point drive, arlington, tx 76013, usa"
123240520,120067959,248,430,1693,11/19/2012 10:00,11/19/2012 12:00,BURAPT,BURGLARY--APARTMENT,236 W PIONEER PW,220,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
123300101,120068967,242,430,2647,11/21/2012 23:30,11/25/2012 2:10,BURAPT,BURGLARY--APARTMENT,2003 S COOPER ST,144,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.114611,32.7121367,"2003 south cooper street, arlington, tx 76013, usa"
123300842,120069125,241,360,2687,11/22/2012 12:00,11/25/2012 23:00,BURAPT,BURGLARY--APARTMENT,2020 S COOPER ST,60,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1169622,32.710931,"2020 south cooper street, arlington, tx 76013, usa"
123310632,120069266,38,240,2653,11/26/2012 8:30,11/26/2012 18:32,BURAPT,BURGLARY--APARTMENT,705 FOREST HILLS DR,1015,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1042189,32.7681531,"705 forest hills drive, arlington, tx 76011, usa"
123380804,120070680,66,220,1986,12/3/2012 17:20,12/3/2012 18:45,BURAPT,BURGLARY--APARTMENT,1605 JEFFERSON CLIFFS WY,324,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0860575,32.7735356,"1605 jefferson cliffs way, arlington, tx 76006, usa"
123380909,120070694,30,240,2653,12/3/2012 21:28,12/3/2012 21:31,BURAPT,BURGLARY--APARTMENT,805 WOODARD WY,310,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.100082,32.7727289,"805 woodard way, arlington, tx 76011, usa"
123420606,120071459,72,220,2541,12/7/2012 5:30,12/7/2012 15:00,BURAPT,BURGLARY--APARTMENT,2503 BROOKLINE CT,808,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0655048,32.7822815,"2503 brookline court, arlington, tx 76006, usa"
123450248,120072017,271,440,451,12/10/2012 9:55,,BURAPT,BURGLARY--APARTMENT,2219 KNOX DR,432,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0864202,32.7064108,"2219 knox drive, arlington, tx 76010, usa"
123480537,120072618,95,240,2697,12/13/2012 5:00,12/13/2012 15:00,BURAPT,BURGLARY--APARTMENT,1840 CARRIAGE HOUSE CR,2112,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.090205,32.7622469,"1840 carriage house circle, arlington, tx 76011, usa"
123530270,120073605,227,360,807,12/18/2012 8:45,12/18/2012 8:55,BURAPT,BURGLARY--APARTMENT,711 GRAND CT,3,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.116399,32.722672,"711 grand court, arlington, tx 76013, usa"
123580165,120074678,242,430,2632,12/22/2012 21:25,,BURAPT,BURGLARY--APARTMENT,2033 COOPERS CORNER DR,165,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1118442,32.7107829,"2033 coopers corner drive, arlington, tx 76010, usa"
123580536,120074790,273,480,2728,12/1/2012 8:00,12/8/2012 1:00,BURAPT,BURGLARY--APARTMENT,2205 REMYNSE DR,616,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0739354,32.7110273,"2205 remynse drive, arlington, tx 76010, usa"
123580664,120074826,416,530,2315,12/23/2012 14:00,12/23/2012 18:26,BURAPT,BURGLARY--APARTMENT,906 PINION DR,107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1235803,32.6457127,"906 pinion drive, arlington, tx 76017, usa"
123590050,120074863,354,380,2679,12/23/2012 12:00,12/24/2012 1:30,BURAPT,BURGLARY--APARTMENT,1600 SADDLE CREEK CR,525,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1358575,32.6872756,"1600 saddle creek circle, arlington, tx 76015, usa"
123610402,120075347,241,360,2448,12/26/2012 5:00,12/26/2012 18:10,BURAPT,BURGLARY--APARTMENT,801 COOPER SQUARE CR,126,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1152072,32.7120831,"801 cooper square circle, arlington, tx 76013, usa"
123630146,120075598,390,320,1982,12/27/2012 16:00,12/28/2012 7:30,BURAPT,BURGLARY--APARTMENT,6522 TREEPOINT DR,120,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2105225,32.6657754,"6522 treepoint drive, arlington, tx 76017, usa"
123660028,120076097,282,420,2691,12/30/2012 19:00,12/31/2012 0:48,BURAPT,BURGLARY--APARTMENT,3100 E PARK ROW DR,41,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0539465,32.7206812,"3100 east park row drive, arlington, tx 76010, usa"
130030196,130000364,274,450,1890,1/2/2013 17:30,1/3/2013 9:30,BURAPT,BURGLARY--APARTMENT,2210 ELMWOOD DR,535,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0667101,32.7085113,"2210 elmwood drive, arlington, tx 76010, usa"
130040881,130000695,320,460,1257,12/20/2012 6:00,1/3/2013 17:30,BURAPT,BURGLARY--APARTMENT,2309 TEAKWOOD DR,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.105231,32.7054598,"2309 teakwood drive, arlington, tx 76014, usa"
130080477,130001371,271,440,2761,1/8/2013 11:42,1/8/2013 16:50,BURAPT,BURGLARY--APARTMENT,2221 MUNSER CT,155,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0884329,32.7065975,"2221 munser court, arlington, tx 76010, usa"
130100413,130001695,12,210,1845,1/9/2013 22:30,1/10/2013 12:25,BURAPT,BURGLARY--APARTMENT,815 GREEN OAKS BV,118,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1189059,32.6594937,"815 southwest green oaks boulevard, arlington, tx 76017, usa"
130110506,130001907,314,460,1494,12/16/2012 11:12,1/11/2013 11:00,BURAPT,BURGLARY--APARTMENT,2415 LONG RIDGE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.109336,32.704899,"2415 long ridge lane, arlington, tx 76014, usa"
130111119,130002057,72,220,2461,1/11/2013 13:00,1/11/2013 22:00,BURAPT,BURGLARY--APARTMENT,2607 BETTY LN,162,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0641093,32.7803459,"2607 betty lane, arlington, tx 76006, usa"
130140469,130002526,241,360,2655,1/14/2013 14:43,,BURAPT,BURGLARY--APARTMENT,801 COOPER SQUARE CR,126,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1152072,32.7120831,"801 cooper square circle, arlington, tx 76013, usa"
130150378,130002697,282,420,2529,1/15/2013 15:55,,BURAPT,BURGLARY--APARTMENT,3107 E PARK ROW DR,238,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0536498,32.7207099,"3107 east park row drive, arlington, tx 76010, usa"
130210512,130003837,425A,530,2700,1/17/2013 17:00,1/21/2013 16:00,BURAPT,BURGLARY--APARTMENT,1202 WHITE HALL RD,9203,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2603532,32.707583,"whitehall street, fort worth, tx 76119, usa"
130300398,130005734,227,360,1883,1/30/2013 10:00,1/30/2013 12:00,BURAPT,BURGLARY--APARTMENT,930 BENGE DR,113,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.119607,32.723809,"930 benge drive, arlington, tx 76013, usa"
130320056,130006097,74,220,2461,1/31/2013 18:00,2/1/2013 1:41,BURAPT,BURGLARY--APARTMENT,2502 WALNUT HILL CR,111,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0660026,32.7783573,"2502 walnut hill circle, arlington, tx 76006, usa"
130490694,130009511,263,450,2757,2/18/2013 15:00,2/18/2013 17:30,BURAPT,BURGLARY--APARTMENT,2019 STAMPEDE DR,1604,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0695875,32.7142767,"2019 stampede drive, arlington, tx 76010, usa"
130530291,130010252,273,480,1920,2/22/2013 11:00,,BURAPT,BURGLARY--APARTMENT,2103 MARIPOSA LN,126,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0738766,32.711208,"2103 mariposa lane, arlington, tx 76010, usa"
130580376,130011334,361,460,1494,2/27/2013 8:45,2/27/2013 12:45,BURAPT,BURGLARY--APARTMENT,608 CHATHAM VILLAGE RD,412,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1132833,32.686138,"608 chatham village road, arlington, tx 76014, usa"
130590247,130011503,256,420,1837,2/28/2013 8:00,2/28/2013 9:46,BURAPT,BURGLARY--APARTMENT,2903 BERRY DOWN,13104,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0587903,32.7327898,"berry down, arlington, tx 76010, usa"
121400294,120029137,354,380,2124,5/18/2012 6:30,5/18/2012 22:00,BURAPT,BURGLARY--APARTMENT,3505 TIMBERWOOD CR,2160,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1382044,32.6902894,"3505 timberwood circle, arlington, tx 76015, usa"
121420771,120029673,397,510,1611,5/18/2012 12:00,5/21/2012 16:40,BURAPT,BURGLARY--APARTMENT,1727 OAK VILLAGE BV,333,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.135678,32.667917,"1727 oak village boulevard, arlington, tx 76017, usa"
121431025,120029902,390,320,1521,5/22/2012 17:00,5/22/2012 19:00,BURAPT,BURGLARY--APARTMENT,4900 SIGMOND DR,505,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2131169,32.6684416,"4900 sigmond drive, arlington, tx 76017, usa"
121440813,120030101,390,320,2101,5/23/2012 8:00,5/23/2012 15:30,BURAPT,BURGLARY--APARTMENT,4901 SIGMOND DR,607,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2130802,32.6684444,"4901 sigmond drive, arlington, tx 76017, usa"
121460691,120030592,420,520,2689,5/25/2012 7:00,5/25/2012 15:00,BURAPT,BURGLARY--APARTMENT,6503 FALCON RIVER WY,311,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.183851,32.6429478,"6503 falcon river way, arlington, tx 76001, usa"
121490419,120031174,206,340,2257,5/28/2012 12:26,,BURAPT,BURGLARY--APARTMENT,2701 LYNNWOOD DR,249,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.151686,32.7251914,"2701 lynnwood drive, arlington, tx 76013, usa"
121500623,120031491,12,210,2729,5/29/2012 13:08,,BURAPT,BURGLARY--APARTMENT,709 TRINITY CR,1017,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1051714,32.7859566,"709 trinity circle, arlington, tx 76006, usa"
121511038,120031768,30,240,2697,5/30/2012 12:15,5/30/2012 20:45,BURAPT,BURGLARY--APARTMENT,2311 MISTY RIDGE CR,290,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0993846,32.7749591,"2311 misty ridge circle, arlington, tx 76011, usa"
121560801,120032898,212,260,2391,5/25/2012 17:00,5/29/2012 17:00,BURAPT,BURGLARY--APARTMENT,815 W ABRAM ST,110,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.117559,32.736391,"815 west abram street, arlington, tx 76013, usa"
121580601,120033244,62,220,2552,6/6/2012 4:00,6/6/2012 16:00,BURAPT,BURGLARY--APARTMENT,2915 FOREST HOLLOW LN,2109,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0642449,32.7890429,"2915 forest hollow lane, arlington, tx 76006, usa"
121610599,120033849,206,340,2658,6/3/2012 11:00,6/9/2012 14:30,BURAPT,BURGLARY--APARTMENT,2713 LYNNWOOD DR,181,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1515745,32.7258524,"2713 lynnwood drive, arlington, tx 76013, usa"
121630428,120034315,311,370,2655,6/10/2012 15:00,6/11/2012 11:30,BURAPT,BURGLARY--APARTMENT,2506 MEDLIN DR,2,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1279243,32.7039556,"2506 medlin drive, arlington, tx 76015, usa"
121640610,120034547,30,240,2653,6/12/2012 6:00,6/12/2012 13:00,BURAPT,BURGLARY--APARTMENT,2210 LINCOLN GREEN CR,1404,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1048378,32.771825,"2210 lincoln green drive, arlington, tx 76011, usa"
121670254,120035137,425A,530,1506,6/15/2012 5:30,6/15/2012 6:46,BURAPT,BURGLARY--APARTMENT,6103 ALTERSGATE LN,6101,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1314621,32.6474298,"altersgate lane, arlington, tx 76001, usa"
121700778,120035920,263,450,2633,6/17/2012 9:00,6/17/2012 17:00,BURAPT,BURGLARY--APARTMENT,1674 PATIO TE,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
121760340,120037121,320,460,2752,6/24/2012 7:30,6/24/2012 10:43,BURAPT,BURGLARY--APARTMENT,611 TRAVIS CT,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1031328,32.705384,"611 travis court, arlington, tx, usa"
121790468,120037733,38,240,1842,6/27/2012 11:48,,BURAPT,BURGLARY--APARTMENT,2136 HENDRICKS DR,207,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1018828,32.7690592,"2136 hendricks drive, arlington, tx 76011, usa"
121800117,120037898,89,230,2760,6/28/2012 2:50,,BURAPT,BURGLARY--APARTMENT,2101 COUNT FLEET DR,514,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0896789,32.7684807,"2101 count fleet drive, arlington, tx 76011, usa"
121830438,120038670,262,450,2765,6/30/2012 21:00,7/1/2012 17:30,BURAPT,BURGLARY--APARTMENT,1707 NEW YORK AV,221,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.079642,32.717086,"1707 new york avenue, fort worth, tx 76010, usa"
121980427,120041858,241,360,2124,7/16/2012 11:30,7/16/2012 13:00,BURAPT,BURGLARY--APARTMENT,910 MISTY BROOK DR,345,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1165785,32.7108881,"910 misty brook drive, arlington, tx 76013, usa"
121980412,120041868,62,220,1986,7/16/2012 8:00,7/16/2012 12:00,BURAPT,BURGLARY--APARTMENT,2506 FOREST POINT DR,407,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0643147,32.7854581,"2506 forest point drive, arlington, tx 76006, usa"
121991022,120042158,30,240,2653,7/17/2012 10:00,7/17/2012 21:50,BURAPT,BURGLARY--APARTMENT,2216 LINCOLN GREEN DR,1713,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1048549,32.7718253,"2216 lincoln green drive, arlington, tx 76011, usa"
122010842,120042550,119,330,1521,7/17/2012 11:45,7/17/2012 12:00,BURAPT,BURGLARY--APARTMENT,1600 PECAN CHASE CR,15,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.133191,32.749025,"1600 pecan chase circle, arlington, tx 76012, usa"
122050798,120043483,150,270,2045,7/20/2012 18:00,7/23/2012 18:15,BURAPT,BURGLARY--APARTMENT,1508 ARBOR TOWN CR,1014,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0945554,32.7578214,"1508 arbor town circle, arlington, tx 76011, usa"
122090204,120044177,376,480,1920,7/27/2012 1:00,7/27/2012 6:30,BURAPT,BURGLARY--APARTMENT,2512 PARK VILLAGE DR,902,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0656307,32.703986,"2512 park village drive, arlington, tx 76014, usa"
122160205,120045701,273,480,2082,8/3/2012 7:36,,BURAPT,BURGLARY--APARTMENT,2236 SPRINGCREST DR,1601,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0763004,32.7083163,"2236 springcrest drive, arlington, tx 76010, usa"
122190294,120046301,242,430,1587,8/5/2012 17:00,8/6/2012 8:30,BURAPT,BURGLARY--APARTMENT,2001 S COOPER ST,108,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1142855,32.7121375,"2001 south cooper street, arlington, tx 76013, usa"
122190649,120046412,64,220,2220,8/6/2012 16:00,8/6/2012 17:21,BURAPT,BURGLARY--APARTMENT,2517 SUMMER TREE CR,1066,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0937081,32.7767485,"2517 summer tree circle, arlington, tx 76006, usa"
122200655,120046559,425A,530,2464,8/7/2012 15:00,8/7/2012 15:35,BURAPT,BURGLARY--APARTMENT,6101 HUDSONWOOD DR,11201,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1322373,32.6459969,"6101 hudsonwood drive, arlington, tx 76001, usa"
122250601,120047692,416,530,2754,8/12/2012 10:00,8/12/2012 15:40,BURAPT,BURGLARY--APARTMENT,6001 MAPLESIDE LN,1402,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1234606,32.6466182,"6001 mapleside lane, arlington, tx 76017, usa"
122260709,120047927,207,360,2651,8/13/2012 16:30,8/13/2012 18:25,BURAPT,BURGLARY--APARTMENT,1809 WESTVIEW TE,S,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1343176,32.7342105,"1809 westview terrace, arlington, tx 76013, usa"
122270355,120048021,30,240,2739,8/14/2012 8:00,8/14/2012 8:45,BURAPT,BURGLARY--APARTMENT,2209 LINCOLN DR,615,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1051326,32.7699857,"2209 lincoln drive, arlington, tx 76011, usa"
122270926,120048140,92,230,2093,8/13/2012 16:30,8/14/2012 20:00,BURAPT,BURGLARY--APARTMENT,1108 SILVERWOOD DR,136,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0648946,32.7646796,"1108 silverwood drive, arlington, tx 76006, usa"
122340350,120049572,265,440,2467,8/17/2012 10:00,8/21/2012 13:45,BURAPT,BURGLARY--APARTMENT,932 SOUTHMOOR DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0964095,32.7095208,"932 southmoor drive, arlington, tx 76010, usa"
122350620,120049751,139,270,2231,8/18/2012 16:00,8/22/2012 14:37,BURAPT,BURGLARY--APARTMENT,708 E SANFORD ST,249,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1002538,32.7426794,"708 east sanford street, arlington, tx 76011, usa"
122390251,120050584,89,230,1993,8/25/2012 23:00,8/26/2012 6:00,BURAPT,BURGLARY--APARTMENT,1405 SUMMER BROOK CR,124,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0911769,32.7649206,"1405 summer brook circle, arlington, tx 76011, usa"
122400621,120050846,62,220,1986,8/27/2012 14:40,,BURAPT,BURGLARY--APARTMENT,2601 RIVERSIDE PW,1713,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
122420666,120051198,38,240,2112,8/28/2012 16:53,,BURAPT,BURGLARY--APARTMENT,2101 LINCOLN DR,1127,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1051548,32.7694007,"2101 lincoln drive, arlington, tx 76011, usa"
122440048,120051546,122,250,2753,8/30/2012 21:30,8/31/2012 0:30,BURAPT,BURGLARY--APARTMENT,919 TERRELL CR,122,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1088547,32.7483764,"919 terrell circle, arlington, tx 76011, usa"
122490896,120052739,62,220,1986,9/5/2012 8:00,9/5/2012 15:00,BURAPT,BURGLARY--APARTMENT,2506 FOREST GLADE LN,2815,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0640235,32.7876668,"2506 forest glade lane, arlington, tx 76006, usa"
122540562,120053741,84,220,2737,9/10/2012 13:43,,BURAPT,BURGLARY--APARTMENT,2408 SILVERBROOK LN,1206,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0668719,32.7714973,"2408 silverbrook lane, arlington, tx 76006, usa"
122540601,120053760,397,510,2757,9/10/2012 10:00,9/10/2012 11:00,BURAPT,BURGLARY--APARTMENT,1812 LONDON LN,601,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1346613,32.6622322,"1812 london lane, arlington, tx 76017, usa"
122580674,120054624,282,420,2735,9/14/2012 15:30,9/14/2012 17:00,BURAPT,BURGLARY--APARTMENT,3043 E PARK ROW DR,158,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.055803,32.7207358,"3043 east park row drive, arlington, tx 76010, usa"
122600203,120054919,282,420,2691,9/16/2012 0:01,9/16/2012 4:11,BURAPT,BURGLARY--APARTMENT,3150 E PARK ROW DR,264,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0532737,32.7206759,"3150 east park row drive, arlington, tx 76010, usa"
122630004,120055432,234,430,2632,9/16/2012 18:00,,BURAPT,BURGLARY--APARTMENT,1608 S OAK ST,228T,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1104419,32.7191312,"1608 south oak street, arlington, tx 76010, usa"
122680401,120056475,30,240,2739,9/24/2012 9:00,9/24/2012 11:30,BURAPT,BURGLARY--APARTMENT,2217 LINCOLN DR,411,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1051257,32.7702257,"2217 lincoln drive, arlington, tx 76011, usa"
122700620,120056906,284,420,2735,9/26/2012 13:00,,BURAPT,BURGLARY--APARTMENT,3015 KR LN,119,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0569589,32.7200697,"3015 k-r lane, arlington, tx 76010, usa"
122771047,120058426,95,240,2507,10/3/2012 21:30,10/3/2012 23:30,BURAPT,BURGLARY--APARTMENT,1823 OLD MILL DR,307,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
